Start_Lat,Start_Lng
33.743267,-84.368134
33.947243,-84.358086
33.822083,-84.357491
33.739838,-84.328239
33.765266,-84.385475
33.767376,-84.385361
33.744976,-84.390343
33.744976,-84.390343
33.759335,-84.37207
33.773685,-84.330879
33.681126,-84.398689
33.745556,-84.349213
33.695187,-84.404877
33.806171,-84.393936
33.796211,-84.393692
33.911575,-84.357521
33.901691,-84.473511
33.796211,-84.393692
33.912338,-84.379128
33.851215,-84.423317
33.656479,-84.497551
33.911575,-84.357521
33.913116,-84.286316
33.766376,-84.527321
33.805141,-84.413338
33.771286,-84.390045
33.746677,-84.387955
33.791374,-84.392494
33.72691,-84.324097
33.795914,-84.393669
33.821548,-84.359383
33.768604,-84.387428
33.759472,-84.378876
33.760841,-84.372032
33.681293,-84.407715
33.652248,-84.367104
33.632896,-84.400795
33.94997,-84.35788
33.933468,-84.357735
33.745556,-84.349213
33.754677,-84.40654
33.803604,-84.409615
33.803047,-84.407753
33.683865,-84.310005
33.660599,-84.428909
33.741333,-84.414047
33.852322,-84.360672
33.77383,-84.358757
33.681328,-84.411522
33.636292,-84.49218
33.791431,-84.392525
33.744976,-84.390343
33.754379,-84.3787
33.90107,-84.244003
33.805141,-84.413338
33.912338,-84.379128
33.822155,-84.3592
33.722115,-84.394592
33.926128,-84.2472
33.715862,-84.34951
33.7369,-84.391853
33.788357,-84.383812
33.840328,-84.313011
33.894043,-84.262169
33.743412,-84.391052
33.825172,-84.359627
33.852024,-84.369621
33.821548,-84.359383
33.773842,-84.352493
33.752037,-84.467583
33.754379,-84.3787
33.902916,-84.274139
33.765018,-84.493874
33.722115,-84.394592
33.851955,-84.360687
33.852024,-84.369621
33.753635,-84.495628
33.620472,-84.461632
33.773838,-84.348839
33.913116,-84.286316
33.719868,-84.474876
33.722115,-84.394592
33.7369,-84.391853
33.690125,-84.500153
33.683865,-84.310005
33.616844,-84.438622
33.640106,-84.390175
33.659023,-84.431374
33.919094,-84.357735
33.892281,-84.259613
33.741894,-84.391487
33.823662,-84.35305
33.764549,-84.49366
33.771358,-84.396645
33.632866,-84.400917
33.656479,-84.497551
33.656479,-84.497551
33.616844,-84.438622
33.7369,-84.391853
33.913116,-84.286316
33.90107,-84.244003
33.81638,-84.465347
33.711563,-84.443718
33.773846,-84.350754
33.864422,-84.288765
33.712353,-84.401123
33.821548,-84.359383
33.911575,-84.357521
33.864422,-84.288765
33.864422,-84.288765
33.913116,-84.286316
33.821548,-84.359383
33.617104,-84.438591
33.743271,-84.379326
33.902477,-84.274582
33.616844,-84.438622
33.901691,-84.473511
33.765266,-84.385475
33.822662,-84.357674
33.832123,-84.335274
33.722965,-84.502815
33.62978,-84.414757
33.796211,-84.393692
33.781532,-84.390869
33.819656,-84.388504
33.652248,-84.367104
33.744976,-84.390343
33.781532,-84.390869
33.821548,-84.359383
33.796211,-84.393692
33.656479,-84.497551
33.831833,-84.426376
33.781532,-84.390869
33.681328,-84.411522
33.620472,-84.461632
33.884594,-84.469887
33.890293,-84.460991
33.781532,-84.390869
33.911575,-84.357521
33.584824,-84.513527
33.722965,-84.502815
33.786594,-84.383141
33.734417,-84.408119
33.584824,-84.513527
33.902916,-84.274139
33.681126,-84.398689
33.620445,-84.47348
33.745564,-84.390465
33.864033,-84.446915
33.780731,-84.387505
33.791447,-84.391945
33.771286,-84.390045
33.754379,-84.3787
33.745556,-84.349213
33.652431,-84.396278
33.744976,-84.390343
33.722115,-84.394592
33.773834,-84.35733
33.823273,-84.367271
33.722115,-84.394592
33.821548,-84.359383
33.743271,-84.379326
33.864868,-84.439674
33.771069,-84.352509
33.831833,-84.426376
33.746998,-84.38768
33.7369,-84.391853
33.74535,-84.394501
33.901691,-84.473511
33.766376,-84.527321
33.786896,-84.493134
33.911575,-84.357521
33.765018,-84.493874
33.747337,-84.31958
33.821548,-84.359383
33.877308,-84.41227
33.850418,-84.361984
33.919106,-84.379013
33.722115,-84.394592
33.687992,-84.349213
33.693493,-84.403893
33.912338,-84.379128
33.765018,-84.493874
33.821548,-84.359383
33.864307,-84.479675
33.858204,-84.482155
33.916046,-84.406662
33.681126,-84.398689
33.7369,-84.391853
33.681126,-84.398689
33.765266,-84.385475
33.74036,-84.349266
33.846161,-84.37262
33.850418,-84.361984
33.743271,-84.379326
33.743271,-84.379326
33.852024,-84.369621
33.759293,-84.378799
33.911575,-84.357521
33.832123,-84.335274
33.8237,-84.351959
33.656479,-84.497551
33.902916,-84.274139
33.803047,-84.407753
33.796211,-84.393692
33.75547,-84.372131
33.771286,-84.390045
33.850674,-84.356628
33.891193,-84.323624
33.885494,-84.251686
33.8237,-84.351959
33.832123,-84.335274
33.864307,-84.479675
33.982327,-84.341644
33.652431,-84.396278
33.802433,-84.392822
33.814293,-84.440544
33.982327,-84.341644
33.864307,-84.479675
33.771191,-84.371773
33.901691,-84.473511
33.913116,-84.286316
33.760014,-84.372192
33.753635,-84.495628
33.765018,-84.493874
33.776146,-84.384499
33.926128,-84.2472
33.759472,-84.378876
33.765266,-84.385475
33.821548,-84.359383
33.786896,-84.493134
33.8237,-84.351959
33.757103,-84.468964
33.868443,-84.28434
33.878784,-84.272743
33.722965,-84.502815
33.744759,-84.334259
33.771004,-84.390053
33.721985,-84.394997
33.912338,-84.379128
33.791702,-84.390762
33.791882,-84.390762
33.745556,-84.349213
33.754738,-84.417587
33.786766,-84.3908
33.690125,-84.500153
33.908504,-84.429779
33.681328,-84.411522
33.781532,-84.390869
33.90107,-84.244003
33.805141,-84.413338
33.681293,-84.407715
33.752773,-84.393433
33.864307,-84.479675
33.914009,-84.351822
33.911575,-84.357521
33.745556,-84.349213
33.76561,-84.385506
33.901691,-84.473511
33.754288,-84.368019
33.760014,-84.372192
33.584824,-84.513527
33.810242,-84.367813
33.740723,-84.510345
33.743271,-84.379326
33.743267,-84.368134
33.751446,-84.446114
33.81588,-84.366615
33.808392,-84.393539
33.7369,-84.391853
33.747608,-84.34922
33.743267,-84.368134
33.908504,-84.429779
33.796211,-84.393692
33.7369,-84.391853
33.77383,-84.348961
33.722534,-84.462761
33.750183,-84.349205
33.886032,-84.315414
33.7369,-84.391853
33.814739,-84.391808
33.758179,-84.34922
33.681293,-84.407715
33.690319,-84.50016
33.632896,-84.400795
33.771645,-84.39045
33.765602,-84.385498
33.792061,-84.391624
33.754379,-84.3787
33.636292,-84.49218
33.744976,-84.390343
33.797665,-84.393402
33.757652,-84.372101
33.743267,-84.368134
33.697205,-84.404625
33.741333,-84.414047
33.742832,-84.403595
33.743782,-84.390854
33.796211,-84.393692
33.750488,-84.44416
33.722115,-84.394592
33.722115,-84.394592
33.825825,-84.367142
33.753792,-84.495575
33.876549,-84.456154
33.779518,-84.384178
33.852024,-84.369621
33.751446,-84.446114
33.754379,-84.3787
33.803047,-84.407753
33.724018,-84.349449
33.884594,-84.469887
33.743507,-84.360596
33.76638,-84.37191
33.933468,-84.357735
33.764278,-84.381905
33.912338,-84.379128
33.760014,-84.372192
33.744976,-84.390343
33.743271,-84.379326
33.765018,-84.493874
33.747608,-84.34922
33.771286,-84.390045
33.744953,-84.34922
33.754704,-84.413605
33.7369,-84.391853
33.916046,-84.406662
33.622196,-84.427238
33.722965,-84.502815
33.911575,-84.357521
33.914009,-84.351822
33.722965,-84.502815
33.771004,-84.390053
33.920391,-84.314781
33.759472,-84.378876
33.750488,-84.44416
33.840328,-84.313011
33.781532,-84.390869
33.771286,-84.390045
33.89185,-84.259369
33.884594,-84.469887
33.982006,-84.342026
33.740246,-84.329025
33.745026,-84.389648
33.745544,-84.349289
33.745541,-84.349342
33.809376,-84.365845
33.659023,-84.431374
33.878784,-84.272743
33.803047,-84.407753
33.713814,-84.368591
33.919094,-84.357735
33.616844,-84.438622
33.912338,-84.379128
33.692585,-84.490601
33.768654,-84.381973
33.759472,-84.378876
33.825825,-84.367142
33.764442,-84.384521
33.781532,-84.390869
33.890293,-84.460991
33.796211,-84.393692
33.781532,-84.390869
33.788357,-84.383812
33.781494,-84.38781
33.825825,-84.367142
33.722115,-84.394592
33.745556,-84.349213
33.918892,-84.335152
33.742077,-84.349243
33.940414,-84.333336
33.753483,-84.428078
33.752773,-84.393433
33.781815,-84.391205
33.722115,-84.394592
33.722965,-84.502815
33.690125,-84.500153
33.753635,-84.495628
33.920391,-84.314781
33.913116,-84.286316
33.742096,-84.391502
33.760372,-84.379456
33.745556,-84.349213
33.766376,-84.527321
33.982327,-84.341644
33.632896,-84.400795
33.823086,-84.357033
33.792629,-84.39138
33.917973,-84.338135
33.746929,-84.392784
33.771278,-84.38343
33.853611,-84.359573
33.825172,-84.359627
33.878784,-84.272743
33.895256,-84.263733
33.892567,-84.260284
33.892567,-84.260284
33.759434,-84.379547
33.885494,-84.251686
33.766376,-84.527321
33.726788,-84.393776
33.722115,-84.394592
33.81691,-84.362907
33.746635,-84.362274
33.916046,-84.406662
33.743271,-84.379326
33.766376,-84.527321
33.722115,-84.394592
33.698006,-84.404778
33.744976,-84.390343
33.722115,-84.394592
33.890293,-84.460991
33.681328,-84.411522
33.681328,-84.411522
33.69796,-84.404472
33.8237,-84.351959
33.773685,-84.330879
33.683865,-84.310005
33.681328,-84.411522
33.749969,-84.507622
33.743267,-84.368134
33.890293,-84.460991
33.825172,-84.359627
33.683865,-84.310005
33.811508,-84.371658
33.683865,-84.310005
33.786896,-84.493134
33.69529,-84.408127
33.696007,-84.535194
33.771286,-84.390045
33.912338,-84.379128
33.821548,-84.359383
33.917973,-84.338135
33.765018,-84.493874
33.688976,-84.400078
33.908504,-84.429779
33.77383,-84.348961
33.842838,-84.362961
33.796211,-84.393692
33.786701,-84.3908
33.786896,-84.493134
33.683865,-84.310005
33.683865,-84.310005
33.766376,-84.527321
33.884594,-84.469887
33.77383,-84.348961
33.741447,-84.417572
33.864868,-84.439674
33.791782,-84.392151
33.771278,-84.38343
33.745129,-84.398094
33.757103,-84.468964
33.913116,-84.286316
33.913116,-84.286316
33.901691,-84.473511
33.864307,-84.479675
33.751446,-84.446114
33.771294,-84.392067
33.902916,-84.274139
33.739838,-84.328239
33.901691,-84.473511
33.913116,-84.286316
33.902916,-84.274139
33.765018,-84.493874
33.697056,-84.404655
33.902916,-84.274139
33.805141,-84.413338
33.681293,-84.407715
33.681126,-84.398689
33.744976,-84.390343
33.878784,-84.272743
33.584824,-84.513527
33.741333,-84.414047
33.743267,-84.382477
33.917973,-84.338135
33.789673,-84.490829
33.785984,-84.391296
33.638138,-84.400841
33.681152,-84.401192
33.80674,-84.393867
33.773048,-84.417358
33.775867,-84.387291
33.791508,-84.391464
33.89185,-84.259369
33.902916,-84.274139
33.771275,-84.388817
33.722111,-84.46418
33.885494,-84.251686
33.747608,-84.34922
33.659023,-84.431374
33.643845,-84.400162
33.681126,-84.398689
33.821548,-84.359383
33.709267,-84.349525
33.744976,-84.390343
33.742832,-84.403595
33.724018,-84.349449
33.911575,-84.357521
33.786896,-84.493134
33.722965,-84.502815
33.683865,-84.310005
33.821548,-84.359383
33.973549,-84.357071
33.982327,-84.341644
33.794132,-84.3927
33.908504,-84.429779
33.90107,-84.244003
33.825825,-84.367142
33.771069,-84.352509
33.743271,-84.379326
33.745125,-84.398109
33.912338,-84.379128
33.885494,-84.251686
33.744976,-84.390343
33.902916,-84.274139
33.722115,-84.394592
33.864868,-84.439674
33.905251,-84.433487
33.747608,-84.34922
33.831429,-84.426498
33.765549,-84.385452
33.681328,-84.411522
33.890293,-84.460991
33.707317,-84.380051
33.722115,-84.394592
33.745556,-84.349213
33.692108,-84.490196
33.901264,-84.44236
33.765018,-84.493874
33.619968,-84.4869
33.902168,-84.378777
33.681126,-84.398689
33.7225,-84.463013
33.74649,-84.430565
33.703388,-84.408066
33.797096,-84.368988
33.752045,-84.468109
33.796211,-84.393692
33.77129,-84.390472
33.791454,-84.392235
33.821548,-84.359383
33.786896,-84.493134
33.652248,-84.367104
33.793884,-84.393311
33.741039,-84.368149
33.640316,-84.376694
33.914009,-84.351822
33.745556,-84.349213
33.697624,-84.404648
33.743267,-84.368134
33.736931,-84.398331
33.781532,-84.390869
33.916046,-84.406662
33.741447,-84.417572
33.765018,-84.493874
33.772587,-84.379021
33.839458,-84.36927
33.775162,-84.341553
33.751446,-84.446114
33.681293,-84.407715
33.636292,-84.49218
33.744976,-84.390343
33.760986,-84.387535
33.754593,-84.402802
33.724018,-84.349449
33.914009,-84.351822
33.920391,-84.314781
33.913116,-84.286316
33.913116,-84.286316
33.825172,-84.359627
33.908504,-84.429779
33.890293,-84.460991
33.848824,-84.431076
33.774529,-84.390472
33.722115,-84.394592
33.620472,-84.461632
33.901657,-84.44268
33.831833,-84.426376
33.825172,-84.359627
33.619968,-84.4869
33.821548,-84.359383
33.82106,-84.458641
33.745556,-84.349213
33.584824,-84.513527
33.772488,-84.381775
33.797096,-84.368988
33.852024,-84.369621
33.881222,-84.453125
33.616844,-84.438622
33.856144,-84.382576
33.745556,-84.349213
33.70533,-84.355309
33.848824,-84.431076
33.695187,-84.404877
33.821548,-84.359383
33.821548,-84.359383
33.933468,-84.357735
33.744976,-84.390343
33.925114,-84.379082
33.823273,-84.367271
33.752411,-84.34922
33.902916,-84.274139
33.81144,-84.371574
33.825825,-84.367142
33.697849,-84.418266
33.695187,-84.404877
33.771286,-84.390045
33.982327,-84.341644
33.771286,-84.390045
33.758934,-84.37928
33.812988,-84.366623
33.766376,-84.527321
33.781532,-84.390869
33.902916,-84.274139
33.681293,-84.407715
33.758785,-84.386063
33.74815,-84.385086
33.699352,-84.431068
33.753181,-84.378777
33.765018,-84.493874
33.765018,-84.493874
33.768749,-84.535843
33.769993,-84.519852
33.982327,-84.341644
33.982327,-84.341644
33.748451,-84.38501
33.781532,-84.390869
33.840611,-84.379326
33.682003,-84.623627
33.771286,-84.390045
33.913116,-84.286316
33.744976,-84.390343
33.870274,-84.381065
33.764622,-84.493027
33.765018,-84.493874
33.673073,-84.408508
33.830311,-84.333237
33.786896,-84.493134
33.73608,-84.391869
33.802433,-84.406754
33.812244,-84.392265
33.884594,-84.469887
33.912338,-84.379128
33.822758,-84.357468
33.798912,-84.391708
33.763969,-84.384048
33.808521,-84.377617
33.721863,-84.39325
33.722111,-84.46418
33.796211,-84.393692
33.771286,-84.390045
33.652248,-84.367104
33.754292,-84.4972
33.765018,-84.493874
33.908504,-84.429779
33.890293,-84.460991
33.852024,-84.369621
33.754379,-84.3787
33.771286,-84.390045
33.786896,-84.493134
33.885494,-84.251686
33.767826,-84.381996
33.864868,-84.439674
33.864422,-84.288765
33.903172,-84.35952
33.667419,-84.497864
33.744976,-84.398041
33.803047,-84.407753
33.627998,-84.489006
33.890293,-84.460991
33.778419,-84.390823
33.796211,-84.393692
33.737679,-84.368172
33.616844,-84.438622
33.821548,-84.359383
33.803047,-84.407753
33.799355,-84.488449
33.823273,-84.367271
33.799355,-84.488449
33.754379,-84.3787
33.919094,-84.357735
33.695187,-84.404877
33.796211,-84.393692
33.754379,-84.3787
33.683865,-84.310005
33.90107,-84.244003
33.771286,-84.390045
33.781532,-84.390869
33.890293,-84.460991
33.741333,-84.414047
33.744976,-84.390343
33.908504,-84.429779
33.65292,-84.396118
33.781799,-84.38784
33.765018,-84.493874
33.617828,-84.449661
33.77113,-84.366707
33.89185,-84.259369
33.632896,-84.400795
33.771286,-84.390045
33.754379,-84.3787
33.89185,-84.259369
33.620472,-84.461632
33.744976,-84.390343
33.754593,-84.402802
33.722115,-84.394592
33.913116,-84.286316
33.757107,-84.382217
33.820595,-84.451088
33.982327,-84.341644
33.982327,-84.341644
33.832123,-84.335274
33.821548,-84.359383
33.902916,-84.274139
33.90107,-84.244003
33.821548,-84.359383
33.750465,-84.507362
33.753635,-84.495628
33.916046,-84.406662
33.832123,-84.335274
33.774525,-84.390472
33.839458,-84.36927
33.747608,-84.34922
33.821548,-84.359383
33.878784,-84.272743
33.751465,-84.385368
33.764622,-84.493027
33.696777,-84.404991
33.781528,-84.391205
33.864868,-84.439674
33.655903,-84.50103
33.74649,-84.430565
33.743267,-84.368134
33.765018,-84.493874
33.584824,-84.513527
33.890293,-84.460991
33.743267,-84.368134
33.797508,-84.393135
33.825172,-84.359627
33.765018,-84.493874
33.632896,-84.400795
33.743271,-84.379326
33.912338,-84.379128
33.743267,-84.368134
33.876862,-84.379929
33.791595,-84.391464
33.834877,-84.382423
33.764725,-84.492844
33.917973,-84.338135
33.648647,-84.446007
33.913116,-84.286316
33.696899,-84.405182
33.803047,-84.407753
33.881222,-84.453125
33.864868,-84.439674
33.831833,-84.426376
33.848824,-84.431076
33.796211,-84.393692
33.707268,-84.40802
33.864792,-84.380775
33.842941,-84.487419
33.745609,-84.348595
33.863068,-84.438065
33.769001,-84.390511
33.771275,-84.388817
33.7369,-84.391853
33.636292,-84.49218
33.848824,-84.431076
33.762604,-84.493584
33.699425,-84.457336
33.744976,-84.390343
33.797188,-84.395088
33.821548,-84.359383
33.745163,-84.397919
33.744694,-84.38942
33.681126,-84.398689
33.747383,-84.378128
33.933468,-84.357735
33.690125,-84.500153
33.910751,-84.358971
33.695744,-84.499985
33.774521,-84.390129
33.759472,-84.378876
33.8237,-84.351959
33.832123,-84.335274
33.760014,-84.372192
33.752411,-84.34922
33.89185,-84.259369
33.746696,-84.368095
33.751743,-84.491234
33.744976,-84.390343
33.652248,-84.367104
33.76495,-84.349205
33.870274,-84.381065
33.741379,-84.368149
33.742023,-84.391975
33.8237,-84.351959
33.632896,-84.400795
33.781532,-84.390869
33.771286,-84.390045
33.754379,-84.3787
33.90107,-84.244003
33.89185,-84.259369
33.864307,-84.479675
33.920391,-84.314781
33.913116,-84.286316
33.631088,-84.410255
33.652248,-84.367104
33.619801,-84.46109
33.920212,-84.314964
33.913116,-84.286316
33.634911,-84.401093
33.616692,-84.44017
33.76609,-84.500679
33.831833,-84.426376
33.746696,-84.368095
33.761024,-84.507027
33.766376,-84.527321
33.916046,-84.406662
33.745556,-84.349213
33.741333,-84.414047
33.759472,-84.378876
33.919094,-84.357735
33.852024,-84.369621
33.783005,-84.407478
33.77092,-84.390503
33.717571,-84.427429
33.784569,-84.407471
33.796211,-84.393692
33.77129,-84.390472
33.771286,-84.390045
33.759472,-84.378876
33.7369,-84.391853
33.831833,-84.426376
33.832123,-84.335274
33.675697,-84.499077
33.903172,-84.35952
33.754147,-84.378761
33.902916,-84.274139
33.906437,-84.279831
33.765018,-84.493874
33.69014,-84.506256
33.837002,-84.368073
33.690628,-84.511467
33.821548,-84.359383
33.771015,-84.390366
33.852024,-84.369621
33.7369,-84.391853
33.795887,-84.393669
33.772312,-84.387337
33.821548,-84.359383
33.796211,-84.393692
33.982327,-84.341644
33.821548,-84.359383
33.803047,-84.407753
33.901691,-84.473511
33.619968,-84.4869
33.683865,-84.310005
33.584824,-84.513527
33.766376,-84.527321
33.852024,-84.369621
33.933468,-84.357735
33.825825,-84.367142
33.684116,-84.407883
33.684116,-84.407883
33.786896,-84.493134
33.84684,-84.372932
33.905624,-84.278915
33.821548,-84.359383
33.766937,-84.349052
33.829102,-84.342094
33.784752,-84.391396
33.781532,-84.390869
33.771286,-84.390045
33.773968,-84.390373
33.852024,-84.369621
33.90107,-84.244003
33.771286,-84.390045
33.771286,-84.390045
33.732933,-84.510254
33.757687,-84.37838
33.77092,-84.390503
33.903957,-84.276039
33.919094,-84.357735
33.650772,-84.366623
33.781143,-84.391121
33.89185,-84.259369
33.771286,-84.390045
33.681126,-84.398689
33.754379,-84.3787
33.901691,-84.473511
33.681328,-84.411522
33.765018,-84.493874
33.636292,-84.49218
33.743267,-84.368134
33.753635,-84.495628
33.765598,-84.38549
33.781532,-84.390869
33.752773,-84.393433
33.722965,-84.502815
33.847771,-84.367172
33.832123,-84.335274
33.743267,-84.368134
33.773792,-84.370598
33.90107,-84.244003
33.825825,-84.367142
33.846909,-84.428833
33.771286,-84.390045
33.759918,-84.379852
33.765018,-84.493874
33.771286,-84.390045
33.771286,-84.390045
33.772835,-84.390335
33.796211,-84.393692
33.791386,-84.392204
33.891861,-84.258965
33.878784,-84.272743
33.681168,-84.401611
33.852024,-84.369621
33.864868,-84.439674
33.765018,-84.493874
33.765018,-84.493874
33.908504,-84.429779
33.828655,-84.387436
33.693554,-84.518768
33.799355,-84.488449
33.786896,-84.493134
33.774189,-84.390404
33.722115,-84.394592
33.744976,-84.390343
33.832123,-84.335274
33.797096,-84.368988
33.811638,-84.36676
33.741333,-84.414047
33.656479,-84.497551
33.754379,-84.3787
33.903172,-84.35952
33.747608,-84.34922
33.620445,-84.47348
33.823067,-84.357124
33.821548,-84.359383
33.825172,-84.359627
33.864868,-84.439674
33.722965,-84.502815
33.744976,-84.390343
33.982327,-84.341644
33.786709,-84.391312
33.765018,-84.493874
33.8237,-84.351959
33.823303,-84.351852
33.750046,-84.388443
33.852024,-84.369621
33.89185,-84.259369
33.794205,-84.371826
33.796719,-84.387939
33.696472,-84.408119
33.656479,-84.497551
33.885494,-84.251686
33.861416,-84.436607
33.797096,-84.368988
33.805141,-84.413338
33.739292,-84.408203
33.755543,-84.382233
33.77383,-84.348961
33.656479,-84.497551
33.771339,-84.396179
33.864307,-84.479675
33.821548,-84.359383
33.8237,-84.351959
33.771294,-84.392067
33.808521,-84.377617
33.864868,-84.439674
33.759979,-84.539444
33.744759,-84.334259
33.808392,-84.393539
33.799355,-84.488449
33.89185,-84.259369
33.884594,-84.469887
33.781532,-84.390869
33.754757,-84.419868
33.697117,-84.404953
33.864586,-84.479561
33.741447,-84.417572
33.741848,-84.391495
33.786678,-84.390862
33.821548,-84.359383
33.693554,-84.518768
33.722965,-84.502815
33.781532,-84.390869
33.7369,-84.391853
33.742832,-84.403595
33.848824,-84.431076
33.823914,-84.352043
33.756039,-84.388596
33.664135,-84.497566
33.744976,-84.390343
33.743507,-84.361778
33.911575,-84.357521
33.920391,-84.314781
33.770023,-84.404617
33.656479,-84.497551
33.681293,-84.407715
33.683865,-84.310005
33.89185,-84.259369
33.652248,-84.367104
33.821548,-84.359383
33.796211,-84.393692
33.764362,-84.38443
33.752064,-84.440254
33.796581,-84.393677
33.753635,-84.495628
33.760014,-84.372192
33.792362,-84.39138
33.758179,-84.34922
33.919094,-84.357735
33.933468,-84.357735
33.7369,-84.391853
33.825172,-84.359627
33.722965,-84.502815
33.908504,-84.429779
33.754593,-84.402802
33.779022,-84.384232
33.7924,-84.392609
33.982327,-84.341644
33.781593,-84.407547
33.765022,-84.515358
33.741447,-84.417572
33.885654,-84.251617
33.90107,-84.244003
33.819992,-84.388405
33.858036,-84.482216
33.757103,-84.468964
33.911575,-84.357521
33.744976,-84.390343
33.743267,-84.368134
33.895256,-84.263733
33.722115,-84.394592
33.781532,-84.390869
33.744976,-84.390343
33.722115,-84.394592
33.911575,-84.357521
33.917973,-84.338135
33.742805,-84.391838
33.722965,-84.502815
33.744759,-84.335083
33.697189,-84.404633
33.852024,-84.369621
33.825825,-84.367142
33.750648,-84.445793
33.773361,-84.331383
33.825172,-84.359627
33.757103,-84.468964
33.722115,-84.394592
33.902916,-84.274139
33.699425,-84.457336
33.781532,-84.390869
33.982327,-84.341644
33.631893,-84.409958
33.765018,-84.493874
33.631893,-84.409958
33.759472,-84.378876
33.745049,-84.389709
33.631725,-84.409882
33.765018,-84.493874
33.912338,-84.379128
33.805141,-84.413338
33.791721,-84.390762
33.681297,-84.415131
33.797096,-84.368988
33.881222,-84.453125
33.772232,-84.384911
33.632896,-84.400795
33.747028,-84.396606
33.744976,-84.390343
33.89185,-84.259369
33.920391,-84.314781
33.771286,-84.390045
33.848778,-84.374565
33.822479,-84.357925
33.775257,-84.363701
33.77383,-84.348961
33.696552,-84.408112
33.815132,-84.391579
33.799355,-84.488449
33.697849,-84.418266
33.933468,-84.357735
33.781532,-84.390869
33.982327,-84.341644
33.8237,-84.351959
33.641083,-84.400345
33.741447,-84.417572
33.920391,-84.314781
33.753635,-84.495628
33.743267,-84.368134
33.739838,-84.328239
33.772232,-84.384911
33.619968,-84.4869
33.920166,-84.324577
33.920391,-84.314781
33.89185,-84.259369
33.741333,-84.414047
33.748165,-84.384773
33.781532,-84.390869
33.890293,-84.460991
33.764751,-84.492905
33.793503,-84.393112
33.757103,-84.468964
33.74649,-84.430565
33.743267,-84.368134
33.741447,-84.417572
33.758396,-84.493454
33.751492,-84.449402
33.618801,-84.433426
33.881222,-84.453125
33.884308,-84.268463
33.878784,-84.272743
33.697849,-84.418266
33.871193,-84.280052
33.898075,-84.469147
33.759472,-84.378876
33.754379,-84.3787
33.901691,-84.473511
33.743267,-84.368134
33.656479,-84.497551
33.982327,-84.341644
33.690125,-84.500153
33.690125,-84.500153
33.908504,-84.429779
33.690125,-84.500153
33.771286,-84.390045
33.864422,-84.288765
33.767185,-84.38887
33.821548,-84.359383
33.780731,-84.387505
33.837074,-84.381424
33.792099,-84.392479
33.690125,-84.500153
33.825172,-84.359627
33.632896,-84.400795
33.754379,-84.3787
33.943501,-84.357948
33.852024,-84.369621
33.917973,-84.338135
33.807831,-84.379021
33.840439,-84.376991
33.745167,-84.336891
33.811626,-84.369423
33.781532,-84.390869
33.864868,-84.439674
33.751537,-84.370972
33.751446,-84.446114
33.758179,-84.34922
33.683865,-84.310005
33.765018,-84.493874
33.854336,-84.382645
33.737537,-84.391853
33.69677,-84.404808
33.821548,-84.359383
33.722115,-84.394592
33.825172,-84.359627
33.916046,-84.406662
33.805141,-84.413338
33.876862,-84.379929
33.982327,-84.341644
33.722115,-84.394592
33.821548,-84.359383
33.722115,-84.394592
33.744976,-84.390343
33.90107,-84.244003
33.766376,-84.527321
33.643242,-84.373863
33.896027,-84.253021
33.819992,-84.388405
33.864868,-84.439674
33.733116,-84.391937
33.65292,-84.396118
33.771286,-84.390045
33.726128,-84.393837
33.873672,-84.249611
33.848148,-84.367676
33.805141,-84.413338
33.743271,-84.379326
33.722115,-84.394592
33.7369,-84.391853
33.89185,-84.259369
33.797615,-84.487549
33.81588,-84.366615
33.766376,-84.527321
33.754379,-84.3787
33.933468,-84.357735
33.748291,-84.384727
33.821548,-84.359383
33.786549,-84.390839
33.917973,-84.338135
33.911575,-84.357521
33.80674,-84.393867
33.748451,-84.38501
33.652248,-84.367104
33.744976,-84.390343
33.744976,-84.390343
33.696827,-84.404984
33.919094,-84.357735
33.911575,-84.357521
33.8237,-84.351959
33.832123,-84.335274
33.683865,-84.310005
33.619968,-84.4869
33.744808,-84.426437
33.723328,-84.394257
33.690125,-84.500153
33.818607,-84.388794
33.793243,-84.372742
33.805141,-84.413338
33.638271,-84.379509
33.86079,-84.369392
33.786697,-84.387817
33.750046,-84.381805
33.76017,-84.37928
33.736317,-84.391861
33.746792,-84.387543
33.758179,-84.34922
33.781532,-84.390869
33.781532,-84.390869
33.781532,-84.390869
33.744976,-84.390343
33.754311,-84.389763
33.722965,-84.502815
33.753635,-84.495628
33.743271,-84.379326
33.744976,-84.390343
33.821548,-84.359383
33.89185,-84.259369
33.831833,-84.426376
33.7369,-84.391853
33.722965,-84.502815
33.765018,-84.493874
33.832123,-84.335274
33.722176,-84.407852
33.8237,-84.351959
33.899017,-84.247307
33.74649,-84.430565
33.741333,-84.414047
33.901691,-84.473511
33.825172,-84.359627
33.786896,-84.493134
33.681328,-84.411522
33.805141,-84.413338
33.684116,-84.407883
33.7369,-84.391853
33.821548,-84.359383
33.656479,-84.497551
33.616844,-84.438622
33.884262,-84.250717
33.77383,-84.356125
33.765907,-84.386055
33.849548,-84.362831
33.892788,-84.460602
33.690125,-84.500153
33.890099,-84.461029
33.791641,-84.39106
33.745213,-84.389587
33.722176,-84.407852
33.761852,-84.507942
33.914009,-84.351822
33.786469,-84.378128
33.89185,-84.259369
33.982327,-84.341644
33.902916,-84.274139
33.885494,-84.251686
33.908504,-84.429779
33.84613,-84.427765
